,area of study,course_name,university_name,course_fee,course_link
1188,accounting,Bachelor of Commerce/Bachelor of Laws (Accounting Major),Murdoch University,"AUD 145,655",https://www.idp.com/global/Categories/Murdoch-University/Bachelor-of-CommerceBachelor-of-Laws-Accounting-Major/p/PRG-AU-00336160
1189,accounting,BSc (Hons) Business Accounting with Industrial/Professional Experience,University of Manchester,"GBP 96,000",https://www.idp.com/global/Categories/University-of-Manchester/BSc-Hons-Business-Accounting-with-IndustrialProfessional-Experience/p/PRG-UK-00336873
1190,accounting,BSc (Hons) Business Accounting with Foundation Year,Middlesex University - QA Higher Education,,https://www.idp.com/global/Categories/Middlesex-University---QA-Higher-Education/BSc-Hons-Business-Accounting-with-Foundation-Year/p/PRG-UK-00359152
1191,accounting,Master of Accountancy in Taxation,Colorado State University - INTO USA,"USD 31,947",https://www.idp.com/global/Categories/Colorado-State-University---INTO-USA/Master-of-Accountancy-in-Taxation/p/PRG-US-00361421
1192,accounting,Master of Professional Accounting,Deakin University,"AUD 78,800",https://www.idp.com/global/Categories/Deakin-University/Master-of-Professional-Accounting/p/PRG-AU-00363465
1193,accounting,Diploma of Accounting,King's Own Institute,"AUD 14,500",https://www.idp.com/global/Categories/King%27s-Own-Institute/Diploma-of-Accounting/p/PRG-AU-00211266
1194,accounting,Accounting and Finance BA (Hons),Liverpool International College - Kaplan UK,,https://www.idp.com/global/Categories/Liverpool-International-College---Kaplan-UK/Accounting-and-Finance-BA-Hons/p/PRG-UK-00374635
1195,accounting,Master of Science in Taxation,University of New Haven,"USD 28,950",https://www.idp.com/global/Categories/University-of-New-Haven/Master-of-Science-in-Taxation/p/PRG-US-00196923
1196,accounting,Graduate Certificate in Taxation,Seton Hall University,"USD 11,745",https://www.idp.com/global/Categories/All-Accounting/Taxation/Graduate-Certificate-in-Taxation/p/PRG-US-00214169
1197,accounting,Juris Doctor /Master of Law in Taxation (6 Semester),Boston University,"USD 170,562",https://www.idp.com/global/Categories/Boston-University/Juris-Doctor-Master-of-Law-in-Taxation-6-Semester/p/PRG-US-00221847
1198,accounting,LLM in Taxation,University of San Francisco,"USD 49,200",https://www.idp.com/global/Categories/University-of-San-Francisco/LLM-in-Taxation/p/PRG-US-00222662
1199,accounting,Occupational Skills Award in Accounting Computer Applications,San Antonio College (Alamo Colleges),"USD 5,592",https://www.idp.com/global/Categories/San-Antonio-College-%28Alamo-Colleges%29/Occupational-Skills-Award-in-Accounting-Computer-Applications/p/PRG-US-00223072
1200,accounting,Masters of Science in Business Administration - Financial and Tax Planning,San Diego State University,"USD 19,164",https://www.idp.com/global/Categories/San-Diego-State-University/Masters-of-Science-in-Business-Administration-Financial-and-Tax-Planning/p/PRG-US-00277127
1201,accounting,Bachelor of Commerce (Accounting and Law),Federation University Australia,"AUD 77,700",https://www.idp.com/global/Categories/Federation-University-Australia/Bachelor-of-Commerce-Accounting-and-Law/p/PRG-AU-00197353
1202,accounting,Master of Accounting / Master of Business Administration,Bond University,"AUD 100,820",https://www.idp.com/global/Categories/All-Accounting/Accounting/Master-of-Accounting-Master-of-Business-Administration/p/PRG-AU-00231539
1203,accounting,Master of Professional Accounting (1.5 years) with a specialisation in ACC...,Macquarie University,"AUD 58,800",https://www.idp.com/global/Categories/Macquarie-University/Master-of-Professional-Accounting-15-years-with-a-specialisation-in-ACCA-Studies/p/PRG-AU-00334788
1204,accounting,Master of Professional Accounting (1.5 years) with a specialisation in CPA...,Macquarie University,"AUD 58,800",https://www.idp.com/global/Categories/All-Accounting/Accounting/Master-of-Professional-Accounting-15-years-with-a-specialisation-in-CPA-Studies/p/PRG-AU-00334789
1205,accounting,Master of Professional Accounting (2 years) - with a Specialisation in CA ...,Macquarie University,"AUD 78,400",https://www.idp.com/global/Categories/Macquarie-University/Master-of-Professional-Accounting-2-years-with-a-Specialisation-in-CA-Studies/p/PRG-AU-00373551
1206,accounting,BAcc (Hons) Accountancy,University of Glasgow,"GBP 70,480",https://www.idp.com/global/Categories/All-Accounting/Accounting/BAcc-Hons-Accountancy/p/PRG-UK-00066581
1207,accounting,BSc (Hons) Business Accounting,Middlesex University,"GBP 42,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/BSc-Hons-Business-Accounting/p/PRG-UK-00067956
1208,accounting,"Finance and Accounting MPhil, PhD",Newcastle University,"GBP 54,000",https://www.idp.com/global/Categories/All-Accounting/Accounting/Finance-and-Accounting-MPhil-PhD/p/PRG-UK-00069335
