,location,course_link,duration,entry_score,course_qualification,intakes
2595,United States,https://www.idp.com/global/Categories/Montclair-State-University/Master-of-Science-in-Sustainability-Science/p/PRG-US-00195002,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
2596,United States,https://www.idp.com/global/Categories/Loyola-Marymount-University/Master-of-Science-in-Environmental-Science/p/PRG-US-00195314,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
2597,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Environmental-Design-2-years/p/PRG-US-00195533,4 Semester(s),7.0 IELTS,Masters Degree,['september']
2598,United States,https://www.idp.com/global/Categories/Montclair-State-University/Doctor-of-Philosophy-in-Environmental-Science-and-Management/p/PRG-US-00195666,8 Semester(s),6.5 IELTS,Ph.D.,"['january', 'september']"
2599,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Earth-and-Environmental-ScienceMaster-of-Arts-in-Teachingwith-Teacher-Certification-in-Earth-Science-Grade-P-12-and-Teacher-of-Students-with-Disabilities/p/PRG-US-00196181,10 Semester(s),6.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'september']"
2600,United States,https://www.idp.com/global/Categories/University-of-Texas---Rio-Grande-Valley/Bachelor-of-Science-in-Environmental-Sciences/p/PRG-US-00196226,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'june', 'july', 'august']"
2601,United States,https://www.idp.com/global/Categories/Western-Illinois-University/Doctorate-of-Philosophy-in-Environmental-Science-Large-River-Ecosystems/p/PRG-US-00196320,7 Semester(s),6.0 IELTS,Ph.D.,"['january', 'august']"
2602,United States,https://www.idp.com/global/Categories/Tennessee-Technological-University/Bachelor-of-Science-in-Education-Secondary-Education-Earth-Science/p/PRG-US-00196371,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
2603,United States,https://www.idp.com/global/Categories/Tennessee-Technological-University/Bachelor-of-Science-in-Environmental-and-Sustainability-Studies-Environmental-Technology/p/PRG-US-00196503,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
2604,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-and-Sustainability-Studies-Environmental-Science-Natural-Resources/p/PRG-US-00196501,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'june', 'august']"
2605,United States,https://www.idp.com/global/Categories/California-Lutheran-University/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00196671,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
2606,United States,https://www.idp.com/global/Categories/University-of-New-Haven/Master-of-Science-in-Environmental-Science-Environmental-Health-and-Management/p/PRG-US-00197237,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
2607,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies/p/PRG-US-00197335,8 Semester(s),5.0 IELTS,Bachelor Degree,"['january', 'august']"
2608,United States,https://www.idp.com/global/Categories/University-of-Central-Missouri/Bachelor-of-Science-in-Biology-Ecology-and-Evolutionary-Biology/p/PRG-US-00197450,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'august']"
2609,United States,https://www.idp.com/global/Categories/University-of-Illinois-at-Springfield/Master-of-Arts-in-Environmental-Studies/p/PRG-US-00197520,4 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
2610,United States,https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Bachelor-of-Science-in-Environmental-Sustainability-Health-and-Safety/p/PRG-US-00198148,10 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
2611,United States,https://www.idp.com/global/Categories/Southern-Arkansas-University---Main-Campus/Bachelor-of-Science-in-Chemistry-Environmental-Toxicology-Science/p/PRG-US-00198181,8 Semester(s),5.5 IELTS,Bachelor Degree,"['january', 'may', 'june', 'august']"
2612,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science/p/PRG-US-00198520,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
2613,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Sustainability-Health-and-Safety-Master-of-Science-in-Environmental-Health-and-Safety-Management/p/PRG-US-00198550,10 Semester(s),6.5 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'may', 'august']"
2614,United States,https://www.idp.com/global/Categories/Fairleigh-Dickinson-University/Bachelor-of-Science-in-Biology-Environmental-Science-Metropolitan-Campus/p/PRG-US-00198697,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2615,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Marine-Biology-Environmental-Science-Metropolitan-Campus/p/PRG-US-00199019,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
2616,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Master-of-Environmental-Science-and-Management-Remote-Sensing-and-Spatial-Analysis/p/PRG-US-00199135,16 Month(s),6.5 IELTS,Masters Degree,"['january', 'september']"
2617,United States,https://www.idp.com/global/Categories/University-of-Rhode-Island/Doctor-of-Philosophy-in-Biological-and-Environmental-Sciences-Environmental-and-Earth-Sciences/p/PRG-US-00199509,8 Semester(s),6.5 IELTS,Ph.D.,['september']
2618,United States,https://www.idp.com/global/Categories/Loyola-University-of-Chicago/Bachelor-of-Science-in-Environmental-Science-Conservation-and-Restoration-Ecology/p/PRG-US-00211701,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
2619,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Science-in-Environmental-Science-Food-Systems-and-Sustainable-Agriculture/p/PRG-US-00211702,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
2620,United States,https://www.idp.com/global/Categories/Wichita-State-University/Master-of-Science-in-Earth-Environmental-and-Physical-Sciences-Internship/p/PRG-US-00211705,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
2621,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Master-of-Science-in-Earth-Environmental-and-Physical-Sciences-Non-Thesis/p/PRG-US-00211707,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
2622,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Sustainability-and-Decision-Making-Staten-Island-Campus/p/PRG-US-00211948,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
2623,United States,https://www.idp.com/global/Categories/Texas-A-and-M-University---College-Station/Bachelor-of-Science-in-University-Studies-Environmental-Business/p/PRG-US-00213180,4 Year(s),,Bachelor Degree,"['january', 'august']"
2624,United States,https://www.idp.com/global/Categories/SUNY-Binghamton-University/Bachelor-of-Arts-in-Environmental-Studies-Environmental-Planning/p/PRG-US-00213364,8 Semester(s),6.5 IELTS,Bachelor Degree,['august']
2625,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies-Environmental-Policy-and-Law/p/PRG-US-00213433,8 Semester(s),6.5 IELTS,Bachelor Degree,['august']
2626,United States,https://www.idp.com/global/Categories/SUNY-Binghamton-University/Undergraduate-Certificate-in-Evolutionary-Studies/p/PRG-US-00213677,2 Semester(s),6.5 IELTS,Bachelor Degree,['august']
2627,United States,https://www.idp.com/global/Categories/The-Catholic-University-of-America/Bachelor-of-Science-in-Environmental-Studies/p/PRG-US-00214212,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'august']"
2628,United States,https://www.idp.com/global/Categories/Environmental-Science/Environmental-Studies/Bachelor-of-Arts-in-Environmental-Studies-Master-of-Arts-in-Mass-Communication/p/PRG-US-00215083,10 Semester(s),7.0 IELTS,Combined Baccalaureate and Master's Prog,['august']
