,location,course_link,duration,entry_score,course_qualification,intakes
0,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Financial-Management/p/PRG-UK-00121404,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
1,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Financial-Management-Singapore/p/PRG-UK-00371848,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
2,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Investments/p/PRG-UK-00073011,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
3,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Finance/p/PRG-AU-00064667,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
4,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management-in-Accounting-and-Finance/p/PRG-AU-00117937,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
5,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Money-Banking-and-Finance/p/PRG-UK-00104068,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'feb', 'september']"
6,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management-in-Finance/p/PRG-AU-00060486,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
7,United States,https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Master-of-Professional-Accountancy/p/PRG-US-00332054,1 Year(s),6.0 IELTS,Masters Degree,['may']
8,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Banking-and-Finance/p/PRG-AU-00319757,2 Year(s),,Masters Degree (Coursework),"['march', 'july']"
9,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-and-Investment/p/PRG-UK-00081188,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
10,United States,https://www.idp.com/global/Categories/University-of-Colorado---Denver/Master-of-Science-in-Information-Systems-Accounting-and-Information-Systems-Audit-and-Control/p/PRG-US-00290113,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
11,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/Finance-MSc/p/PRG-UK-00111555,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
12,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Finance/p/PRG-AU-00060746,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
13,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Commerce-Applied-Finance/p/PRG-AU-00119192,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
14,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Banking-and-Finance/p/PRG-UK-00114023,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
15,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Financial-Planning/p/PRG-CA-00090632,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
16,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/International-Economics-Banking-and-Finance-MSc/p/PRG-UK-00069922,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
17,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Business-Finance/p/PRG-NZ-00302731,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'july']"
18,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-International-Economics-and-Finance/p/PRG-AU-00117112,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
19,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-International-Money-and-Banking/p/PRG-UK-00073021,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'feb', 'september']"
20,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Advanced-Finance/p/PRG-AU-00119043,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'june', 'july']"
21,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance-Corporate-Finance-and-Investment-Banking/p/PRG-AU-00293029,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
22,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance-Funds-Management/p/PRG-AU-00293037,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
23,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance-Finance/p/PRG-AU-00293249,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
24,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Master-of-Finance-Financial-Technology/p/PRG-AU-00064725,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
25,Canada,https://www.idp.com/global/Categories/Fanshawe-College/Graduate-Certificate-in-Professional-Financial-Services/p/PRG-CA-00091031,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
26,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Money-Banking-and-Finance/p/PRG-UK-00077478,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
27,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Finance-Extension/p/PRG-AU-00098339,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
28,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Financial-Analysis/p/PRG-AU-00066271,1 Year(s),7.0 IELTS,Masters Degree (Coursework),"['feb', 'may', 'june', 'september']"
29,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Banking-and-Finance-2-years-with-a-specialisation-in-Environmental-Finance/p/PRG-AU-00326995,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
30,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Banking-and-Finance-2-years-with-a-specialisation-in-FinTech/p/PRG-AU-00326997,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
31,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Banking-and-Finance-2-years-with-a-specialisation-in-Financial-Management/p/PRG-AU-00326996,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
32,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Applied-Finance/p/PRG-AU-00110015,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
33,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Commerce-Applied-Finance/p/PRG-AU-00117825,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
34,New Zealand,https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Applied-Finance/p/PRG-NZ-00120709,8 Month(s),6.5 IELTS,Postgraduate Diploma,"['march', 'october']"
35,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Commerce-Undeclared/p/PRG-AU-00273020,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
36,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MSc-Banking-and-Finance/p/PRG-UK-00206472,1 Year(s),7.0 IELTS,Masters Degree (Taught),"['january', 'september']"
37,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Diploma-in-Business-Accounting/p/PRG-CA-00090706,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
38,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Graduate-Certificate-in-Financial-Planning/p/PRG-CA-00092130,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
39,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Master-of-Business-Applied-Finance/p/PRG-AU-00158233,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'november']"
40,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Applied-Finance-Coursework/p/PRG-AU-00117599,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
41,United Kingdom,https://www.idp.com/global/Categories/University-of-Surrey/International-Financial-Management-MSc/p/PRG-UK-00105879,1 Year(s),7.0 IELTS,Masters Degree (Taught),"['feb', 'september']"
42,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Commerce-Finance/p/PRG-AU-00115868,3 Year(s),,Bachelor Degree,"['feb', 'july']"
43,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Insurance-Management/p/PRG-CA-00275108,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
44,Canada,https://www.idp.com/global/Categories/Thompson-Rivers-University/Accounting-Post-Baccalaureate-Diploma/p/PRG-CA-00088819,2 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'september']"
45,Canada,https://www.idp.com/global/Categories/Thompson-Rivers-University/Accounting-Post-Baccalaureate-Diploma/p/PRG-CA-00347957,1 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'september']"
46,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Applied-Finance/p/PRG-NZ-00110152,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['march', 'october']"
47,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Masters-in-Finance-Boston/p/PRG-US-00318468,,,Masters Degree,[]
48,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Finance/p/PRG-NZ-00074966,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'july']"
49,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Masters-in-FinanceMasters-in-Business-AnalyticsSan-Francisco/p/PRG-US-00318472,,,Double Major Degree,[]
50,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Masters-in-FinanceMasters-in-International-Marketing-Boston/p/PRG-US-00318470,,,Double Major Degree,[]
51,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Masters-in-FinanceMasters-in-Disruptive-InnovationSan-Francisco/p/PRG-US-00318474,,,Double Major Degree,[]
52,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-International-Economics-and-Finance/p/PRG-AU-00064325,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
53,Canada,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Ontario-Graduate-Certificate-in-Professional-Accounting-Practice/p/PRG-CA-00278430,2 Semester(s),6.5 IELTS,Graduate Certificate,"['january', 'september']"
54,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Diploma-in-Business-Accounting/p/PRG-CA-00092215,4 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
55,Canada,https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Diploma-in-Business-Finance/p/PRG-CA-00305076,4 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
56,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Finance/p/PRG-AU-00064890,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
57,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-and-Investment/p/PRG-UK-00067717,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
58,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-and-Investment/p/PRG-UK-00085375,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
59,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Management-in-Finance/p/PRG-AU-00227929,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
60,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Graduate-Certificate-in-Strategic-Management-Accounting/p/PRG-CA-00090556,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
61,Canada,https://www.idp.com/global/Categories/Sheridan-College-Institute-of-Technology-and-Advanced-Learning/Ontario-College-Diploma-in-Business-Administration-Accounting/p/PRG-CA-00090797,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
62,Canada,https://www.idp.com/global/Categories/Sheridan-College-Institute-of-Technology-and-Advanced-Learning/Ontario-College-Diploma-in-Business-Administration-Accounting/p/PRG-CA-00348052,16 Month(s),6.0 IELTS,Bachelor Degree,['january']
63,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Commerce-Coursework-Finance/p/PRG-AU-00162944,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
64,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Management-with-Business-Finance/p/PRG-UK-00079172,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
65,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Actuarial-Studies/p/PRG-AU-00064474,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
66,United Kingdom,https://www.idp.com/global/Categories/University-of-Surrey/International-Corporate-Finance-MSc/p/PRG-UK-00306181,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'september']"
67,New Zealand,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Bachelor-of-Commerce-Finance/p/PRG-NZ-00219076,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
68,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Finance/p/PRG-AU-00100548,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'june', 'july']"
69,Canada,https://www.idp.com/global/Categories/Thompson-Rivers-University/Finance-Post-Baccalaureate-Diploma/p/PRG-CA-00176539,2 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
70,Canada,https://www.idp.com/global/Categories/Thompson-Rivers-University/Finance-Post-Baccalaureate-Diploma/p/PRG-CA-00176539,2 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
71,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Finance/p/PRG-AU-00064672,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
72,Australia,https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Commerce-Finance/p/PRG-AU-00201668,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july', 'november']"
73,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Risk-Management/p/PRG-UK-00081091,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
74,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Financial-Management/p/PRG-AU-00063991,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
75,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Finance/p/PRG-NZ-00120143,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),['feb']
76,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Financial-Management/p/PRG-NZ-00231499,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'august']"
77,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Investment-and-Finance/p/PRG-UK-00085024,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
78,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-and-Management/p/PRG-UK-00067700,9 Month(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
79,United States,https://www.idp.com/global/Categories/DePaul-University/Master-of-Science-in-Finance/p/PRG-US-00016491,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
80,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Business-Administration-Accounting/p/PRG-US-00319462,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'august']"
81,United States,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Business-Administration-Finance/p/PRG-US-00319467,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'june', 'august']"
82,United States,https://www.idp.com/global/Categories/University-of-Bridgeport/Master-of-Finance/p/PRG-US-00273605,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
83,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Diploma-in-Business-Accounting/p/PRG-CA-00097746,4 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
84,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Actuarial-Practice/p/PRG-AU-00066059,2 Year(s),6.5 IELTS,Masters Degree (Coursework),['feb']
85,Canada,https://www.idp.com/global/Categories/Camosun-College/Post-Degree-Diploma-in-Business-Administration-Accounting/p/PRG-CA-00113854,1 Year(s),6.0 IELTS,Graduate Diploma,"['january', 'may', 'september']"
86,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/BSc-Hons-Finance-Accounting-and-Management/p/PRG-UK-00081426,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
87,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Commerce-15-year-with-a-specialisation-in-Finance-Core-and-Flexible-Zones/p/PRG-AU-00334828,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
88,Canada,https://www.idp.com/global/Categories/Camosun-College/Post-Degree-Diploma-in-Business-Administration-Accounting-Internship/p/PRG-CA-00341626,2 Year(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
89,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Commerce-1-year-with-a-specialisation-in-Finance/p/PRG-AU-00334820,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
90,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Commerce-2-years-with-a-specialisation-in-Finance/p/PRG-AU-00269608,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
91,Australia,https://www.idp.com/global/Categories/Macquarie-University/Master-of-Commerce-15-year-with-a-specialisation-in-Finance-Foundation-and-Core-Zones/p/PRG-AU-00373571,1 Year(s),6.5 IELTS,Masters Degree (Coursework),['july']
92,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Quantitative-Finance/p/PRG-UK-00077465,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
93,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MPA-Public-Administration-Finance/p/PRG-UK-00270330,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
94,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Financial-Analysis/p/PRG-AU-00110512,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'november']"
95,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-Accounting-and-Finance/p/PRG-UK-00080950,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
96,United Kingdom,https://www.idp.com/global/Categories/Lancaster-University/Advanced-Financial-Analysis-MSc/p/PRG-UK-00170137,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
97,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Actuarial-Practice/p/PRG-AU-00110016,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
98,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Commerce-Finance/p/PRG-NZ-00242151,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
99,United States,https://www.idp.com/global/Categories/Loyola-University-of-Chicago/Master-of-Science-in-Accountancy/p/PRG-US-00006817,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
100,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Bachelor-of-Corporate-Finance/p/PRG-AU-00292231,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'july']"
101,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Applied-Finance/p/PRG-AU-00061609,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
102,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-International-Banking-and-Financial-Studies/p/PRG-UK-00083594,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
103,Australia,https://www.idp.com/global/Categories/The-University-of-New-South-Wales/Bachelor-of-Actuarial-Studies/p/PRG-AU-00100780,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'may', 'june', 'september']"
104,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Finance-and-Investment-MSc/p/PRG-UK-00077730,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
105,Canada,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Business-Administration-ISP-Finance/p/PRG-CA-00349176,17 Month(s),6.5 IELTS,Masters Degree,['september']
106,Canada,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Master-of-Business-Administration-ISP-Accounting/p/PRG-CA-00349187,21 Month(s),6.5 IELTS,Masters Degree,['september']
107,United Kingdom,https://www.idp.com/global/Categories/Cardiff-University/Finance-MSc/p/PRG-UK-00102055,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
108,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/Finance-and-Management-MSc/p/PRG-UK-00111716,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
109,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Banking-and-Finance-MSc/p/PRG-UK-00069439,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
110,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance-Finance-and-Investment/p/PRG-UK-00080946,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
111,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Commerce-in-Finance/p/PRG-AU-00194781,3 Year(s),7.0 IELTS,Bachelor Degree,"['feb', 'march', 'august']"
112,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Bachelor-of-Banking-and-Finance/p/PRG-AU-00278783,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
113,Australia,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Bachelor-of-Commerce-Finance/p/PRG-AU-00109020,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
114,Australia,https://www.idp.com/global/Categories/Queensland-University-of-Technology/Bachelor-of-Business-Finance/p/PRG-AU-00061934,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july', 'november']"
115,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Commerce-Finance/p/PRG-AU-00159973,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
116,Canada,https://www.idp.com/global/Categories/Douglas-College/Post-Degree-Diploma-in-Financial-Planning/p/PRG-CA-00199349,2 Semester(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
117,Canada,https://www.idp.com/global/Categories/Douglas-College/Post-Degree-Diploma-in-Accounting/p/PRG-CA-00199345,2 Semester(s),6.5 IELTS,Graduate Diploma,"['january', 'may', 'september']"
118,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Project-Analysis-Finance-and-Investment/p/PRG-UK-00101706,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
119,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Finance/p/PRG-AU-00206368,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
120,Canada,https://www.idp.com/global/Categories/Algonquin-College/Graduate-Certificate-in-Financial-Services/p/PRG-CA-00099539,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
121,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Actuarial-Studies/p/PRG-AU-00118255,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march']"
122,United Kingdom,https://www.idp.com/global/Categories/Queen-Mary-University-of-London/MSc-Banking-and-Finance/p/PRG-UK-00084841,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
123,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance/p/PRG-UK-00101709,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
124,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/BSc-Hons-Money-Banking-and-Finance/p/PRG-UK-00073393,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
125,United Kingdom,https://www.idp.com/global/Categories/Queen-Mary-University-of-London/MSc-Banking-and-Finance/p/PRG-UK-00357094,9 Month(s),6.5 IELTS,Masters Degree (Taught),['january']
126,United States,https://www.idp.com/global/Categories/University-of-New-Haven/Master-of-Business-Administration/p/PRG-US-00196882,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
127,United States,https://www.idp.com/global/Categories/DePaul-University/Master-of-Science-in-Accountancy/p/PRG-US-00016518,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
128,United States,https://www.idp.com/global/Categories/Pace-University/Master-of-Science-in-Finance-Financial-Management/p/PRG-US-00030463,4 Semester(s),7.0 IELTS,Masters Degree,"['january', 'may', 'july', 'september']"
129,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Finance-MSc/p/PRG-UK-00069438,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
130,United States,https://www.idp.com/global/Categories/The-University-of-Illinois-at-Chicago---Shorelight/Bachelor-of-Science-in-Accounting/p/PRG-US-00275895,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
131,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Development-Finance/p/PRG-UK-00068672,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
132,United States,https://www.idp.com/global/Categories/Western-New-England-University/Juris-DoctorMS-in-Accounting/p/PRG-US-00363589,3 Semester(s),6.5 IELTS,Combined Graduate / Doctoral Degree,"['january', 'april', 'july']"
133,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/MSc-Finance/p/PRG-UK-00101441,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
134,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MSc-Finance/p/PRG-UK-00073579,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
135,United Kingdom,https://www.idp.com/global/Categories/University-of-Warwick/MSc-Business-with-Accounting-and-Finance/p/PRG-UK-00107551,1 Year(s),7.0 IELTS,Masters Degree (Taught),['october']
136,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MSc-Finance-Corporate-Finance/p/PRG-UK-00233172,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
137,United Kingdom,https://www.idp.com/global/Categories/Finance/Banking-and-Finance/Banking-and-International-Finance-MSc/p/PRG-UK-00106768,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
