,area of study,course_name,university_name,course_fee,course_link
3565,finance,Master of Business Administration / Master of Science in Finance,Northeastern University,"USD 73,800",https://www.idp.com/global/Categories/Northeastern-University/Master-of-Business-Administration-Master-of-Science-in-Finance/p/PRG-US-00016280
3566,finance,Bachelor of Science in Business - Accountancy,DePaul University,"USD 162,204",https://www.idp.com/global/Categories/DePaul-University/Bachelor-of-Science-in-Business-Accountancy/p/PRG-US-00016379
3567,finance,Masters of Accountancy,Baylor University,"USD 81,664",https://www.idp.com/global/Categories/Baylor-University/Masters-of-Accountancy/p/PRG-US-00016703
3568,finance,Doctor of Philosophy in Accounting,University of Massachusetts - Amherst,"USD 120,480",https://www.idp.com/global/Categories/University-of-Massachusetts---Amherst/Doctor-of-Philosophy-in-Accounting/p/PRG-US-00016878
3569,finance,Master of Science in Accounting,University of Massachusetts - Amherst,"USD 45,180",https://www.idp.com/global/Categories/University-of-Massachusetts---Amherst/Master-of-Science-in-Accounting/p/PRG-US-00016879
3570,finance,Master of Professional Accounting,University of Washington,"USD 30,294",https://www.idp.com/global/Categories/University-of-Washington/Master-of-Professional-Accounting/p/PRG-US-00017364
3571,finance,Bachelor of Business Administration in Finance - Standard Track,University of Houston,"USD 111,908",https://www.idp.com/global/Categories/University-of-Houston/Bachelor-of-Business-Administration-in-Finance-Standard-Track/p/PRG-US-00017610
3572,finance,Bachelor of Business Administration in Accounting,University of Houston,"USD 111,908",https://www.idp.com/global/Categories/University-of-Houston/Bachelor-of-Business-Administration-in-Accounting/p/PRG-US-00017612
3573,finance,Doctor of Philosophy in Business Administration - Finance,University of Houston,"USD 50,580",https://www.idp.com/global/Categories/University-of-Houston/Doctor-of-Philosophy-in-Business-Administration-Finance/p/PRG-US-00017724
3574,finance,Master of Science in Finance,University of Houston,"USD 25,290",https://www.idp.com/global/Categories/University-of-Houston/Master-of-Science-in-Finance/p/PRG-US-00017725
3575,finance,Doctor of Philosophy in Business Administration - Accounting,University of Houston,"USD 50,580",https://www.idp.com/global/Categories/University-of-Houston/Doctor-of-Philosophy-in-Business-Administration-Accounting/p/PRG-US-00017726
3576,finance,Master of Science in Accountancy,University of Houston,"USD 30,348",https://www.idp.com/global/Categories/University-of-Houston/Master-of-Science-in-Accountancy/p/PRG-US-00017727
3577,finance,Bachelor of Science in Accounting,University of New Orleans,"USD 56,760",https://www.idp.com/global/Categories/University-of-New-Orleans/Bachelor-of-Science-in-Accounting/p/PRG-US-00017951
3578,finance,Bachelor of Arts in Mathematics - Actuarial Science,University of North Carolina - Charlotte,"USD 82,948",https://www.idp.com/global/Categories/University-of-North-Carolina---Charlotte/Bachelor-of-Arts-in-Mathematics-Actuarial-Science/p/PRG-US-00018502
3579,finance,Master of Science in Accounting,University of Colorado - Denver,"USD 41,340",https://www.idp.com/global/Categories/University-of-Colorado---Denver/Master-of-Science-in-Accounting/p/PRG-US-00019078
3580,finance,Bachelor of Science in Business Administration - Finance,University of Rhode Island,"USD 130,312",https://www.idp.com/global/Categories/University-of-Rhode-Island/Bachelor-of-Science-in-Business-Administration-Finance/p/PRG-US-00019167
3581,finance,Bachelor of Science in Business Administration - Accounting,University of Rhode Island,"USD 130,312",https://www.idp.com/global/Categories/University-of-Rhode-Island/Bachelor-of-Science-in-Business-Administration-Accounting/p/PRG-US-00019170
3582,finance,Bachelor of Arts in Actuarial Science,University of Wisconsin - Milwaukee,"USD 84,672",https://www.idp.com/global/Categories/Finance/Actuarial-Science/Bachelor-of-Arts-in-Actuarial-Science/p/PRG-US-00019315
3583,finance,Master of Science in Quantitative and Computational Finance,Georgia Institute of Technology,"USD 57,969",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Master-of-Science-in-Quantitative-and-Computational-Finance/p/PRG-US-00019681
3584,finance,Master of Science in Accounting,University of New Hampshire,"USD 75,250",https://www.idp.com/global/Categories/University-of-New-Hampshire/Master-of-Science-in-Accounting/p/PRG-US-00020001
3585,finance,Master of Science in Finance,Florida State University,"USD 35,543",https://www.idp.com/global/Categories/Florida-State-University/Master-of-Science-in-Finance/p/PRG-US-00020306
3586,finance,Bachelor of Science in Risk Management/Insurance,Florida State University,"USD 75,184",https://www.idp.com/global/Categories/Finance/Insurance/Bachelor-of-Science-in-Risk-ManagementInsurance/p/PRG-US-00020383
3587,finance,Bachelor of Science in Actuarial Science,Florida State University,"USD 75,184",https://www.idp.com/global/Categories/Florida-State-University/Bachelor-of-Science-in-Actuarial-Science/p/PRG-US-00020425
3588,finance,Bachelor of Science in Accounting,Florida State University,"USD 75,184",https://www.idp.com/global/Categories/Florida-State-University/Bachelor-of-Science-in-Accounting/p/PRG-US-00020426
3589,finance,Bachelor of Science in Business Administration - Finance,"University of Nevada, Las Vegas","USD 91,682",https://www.idp.com/global/Categories/University-of-Nevada%2C-Las-Vegas/Bachelor-of-Science-in-Business-Administration-Finance/p/PRG-US-00020650
3590,finance,Master of Business Administration,Boston University,"USD 113,708",https://www.idp.com/global/Categories/Boston-University/Master-of-Business-Administration/p/PRG-US-00021088
3591,finance,Doctor of Philosophy in Business Administration- Accounting,Texas A and M University - College Station,"USD 68,292",https://www.idp.com/global/Categories/Texas-A-and-M-University---College-Station/Doctor-of-Philosophy-in-Business-Administration-Accounting/p/PRG-US-00021414
3592,finance,Bachelor of Business Administration in Accounting,Texas A and M University - College Station,"USD 161,904",https://www.idp.com/global/Categories/Texas-A-and-M-University---College-Station/Bachelor-of-Business-Administration-in-Accounting/p/PRG-US-00021573
3593,finance,Master of Science in Finance (Intensive Track),George Washington University,"USD 32,850",https://www.idp.com/global/Categories/George-Washington-University/Master-of-Science-in-Finance-Intensive-Track/p/PRG-US-00021813
3594,finance,Master of Accountancy,George Washington University,"USD 32,850",https://www.idp.com/global/Categories/George-Washington-University/Master-of-Accountancy/p/PRG-US-00021841
3595,finance,Bachelor of Accountancy,George Washington University,"USD 234,200",https://www.idp.com/global/Categories/George-Washington-University/Bachelor-of-Accountancy/p/PRG-US-00021943
3596,finance,Bachelor of Arts in Accounting,Utah State University,"USD 91,736",https://www.idp.com/global/Categories/Utah-State-University/Bachelor-of-Arts-in-Accounting/p/PRG-US-00022731
3597,finance,Master of Science in Accounting and Information Analysis,Lehigh University,"USD 38,400",https://www.idp.com/global/Categories/Lehigh-University/Master-of-Science-in-Accounting-and-Information-Analysis/p/PRG-US-00022841
3598,finance,Bachelor of Science in Accounting,Lehigh University,"USD 227,920",https://www.idp.com/global/Categories/Lehigh-University/Bachelor-of-Science-in-Accounting/p/PRG-US-00022942
