,area of study,course_name,university_name,course_fee,course_link
38,biological-and-life-sciences,Advanced Diploma in Computer Security and Investigations,Fleming College,"CAD 59,554",https://www.idp.com/global/Categories/Fleming-College/Advanced-Diploma-in-Computer-Security-and-Investigations/p/PRG-CA-00104918
39,biological-and-life-sciences,Diploma in Biotechnology,Centennial College of Applied Arts and Technology,"CAD 30,875",https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Diploma-in-Biotechnology/p/PRG-CA-00090717
40,biological-and-life-sciences,Ontario College Diploma in Biotechnology,Loyalist College of Applied Arts and Technology,"CAD 28,665",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Ontario-College-Diploma-in-Biotechnology/p/PRG-CA-00092031
41,biological-and-life-sciences,Ontario Graduate Certificate in Forensic Identification,Humber Institute of Technology & Advanced Learning,"CAD 16,607",https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Forensic-Identification/p/PRG-CA-00310975
42,biological-and-life-sciences,Bachelor of Biomedical Science,University of Technology Sydney,"AUD 123,984",https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Biomedical-Science/p/PRG-AU-00061149
43,biological-and-life-sciences,Master of Science in Biotechnology,Duquesne University,"USD 45,270",https://www.idp.com/global/Categories/Duquesne-University/Master-of-Science-in-Biotechnology/p/PRG-US-00009284
44,biological-and-life-sciences,Bachelor of Science in Biology,Kent State University,"USD 74,091",https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-Biology/p/PRG-US-00009016
45,biological-and-life-sciences,Master of Science in Forensic Science and Law,Duquesne University,"USD 135,810",https://www.idp.com/global/Categories/Duquesne-University/Master-of-Science-in-Forensic-Science-and-Law/p/PRG-US-00317707
46,biological-and-life-sciences,Bachelor of Biomedical Science,Deakin University,"AUD 112,200",https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00162625
47,biological-and-life-sciences,Bachelor of Science in Biology,Kwantlen Polytechnic University,"CAD 80,543",https://www.idp.com/global/Categories/Kwantlen-Polytechnic-University/Bachelor-of-Science-in-Biology/p/PRG-CA-00120119
48,biological-and-life-sciences,Postgraduate Diploma in Science - Bioinformatics,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Science-Bioinformatics/p/PRG-NZ-00074254
49,biological-and-life-sciences,Bachelor of Biomedical Sciences,Victoria University of Wellington,"NZD 95,134",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Biomedical-Sciences/p/PRG-NZ-00074902
50,biological-and-life-sciences,Bachelor of Biomedical Sciences - Functional Human Biology,The University of Otago,"NZD 106,290",https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Biomedical-Sciences-Functional-Human-Biology/p/PRG-NZ-00102834
51,biological-and-life-sciences,Bachelor of Science - Anatomy and Human Biology,The University of Western Australia,"AUD 120,300",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Anatomy-and-Human-Biology/p/PRG-AU-00159996
52,biological-and-life-sciences,Bachelor of Biomedical Science,RMIT University,"AUD 115,200",https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00059114
53,biological-and-life-sciences,Master of Clinical Embryology,Monash University,"AUD 43,500",https://www.idp.com/global/Categories/Monash-University/Master-of-Clinical-Embryology/p/PRG-AU-00061851
54,biological-and-life-sciences,Bachelor of Biomedical Science,Australian Catholic University,"AUD 73,008",https://www.idp.com/global/Categories/Australian-Catholic-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00116188
55,biological-and-life-sciences,Master of Molecular Biology,The University of Queensland,"AUD 82,080",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Molecular-Biology/p/PRG-AU-00115979
56,biological-and-life-sciences,Diploma in Bioinformatics (Co-operative Education),Langara College,"CAD 37,524",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Diploma-in-Bioinformatics-Co-operative-Education/p/PRG-CA-00341704
57,biological-and-life-sciences,Master of Science in Cell and Molecular Biology,Florida Institute of Technology,"USD 33,507",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Anatomy/Master-of-Science-in-Cell-and-Molecular-Biology/p/PRG-US-00007211
58,biological-and-life-sciences,Master of Science in Forensic Science,Pace University,"USD 51,400",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Forensics/Master-of-Science-in-Forensic-Science/p/PRG-US-00030461
59,biological-and-life-sciences,"Associate in Science - Biological, Environmental/Resources, Chemistry, Ear...",Bellevue College,"USD 19,373",https://www.idp.com/global/Categories/Bellevue-College/Associate-in-Science-Biological-EnvironmentalResources-Chemistry-Earth-Sciences/p/PRG-US-00036820
60,biological-and-life-sciences,Master of Science in Biology,Long Island University - Brooklyn,"USD 38,220",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Master-of-Science-in-Biology/p/PRG-US-00042669
61,biological-and-life-sciences,Diploma in Bioinformatics,Langara College,"CAD 37,524",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Diploma-in-Bioinformatics/p/PRG-CA-00100085
62,biological-and-life-sciences,Advanced Diploma in Biotechnology (Optional Co-op),Centennial College of Applied Arts and Technology,"CAD 46,312",https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Advanced-Diploma-in-Biotechnology-Optional-Co-op/p/PRG-CA-00090715
63,biological-and-life-sciences,MRes Infection Biology,University of Manchester,"GBP 25,000",https://www.idp.com/global/Categories/University-of-Manchester/MRes-Infection-Biology/p/PRG-UK-00312239
64,biological-and-life-sciences,Master of Science in Computer Science - Bioinformatics (Thesis),Troy University,"USD 30,600",https://www.idp.com/global/Categories/Troy-University/Master-of-Science-in-Computer-Science-Bioinformatics-Thesis/p/PRG-US-00360126
65,biological-and-life-sciences,Master of Science in Computer Science - Bioinformatics (Non - Thesis),Troy University,"USD 30,600",https://www.idp.com/global/Categories/Troy-University/Master-of-Science-in-Computer-Science-Bioinformatics-Non-Thesis/p/PRG-US-00360128
66,biological-and-life-sciences,Master of Science in Biotechnology,Florida Institute of Technology,"USD 33,507",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Master-of-Science-in-Biotechnology/p/PRG-US-00007148
67,biological-and-life-sciences,Bachelor of Science in Biology,Saginaw Valley State University,"USD 98,556",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Biology/p/PRG-US-00037813
68,biological-and-life-sciences,Master of Science in Computing Science - Bioinformatics (Thesis-based),University of Alberta,"CAD 17,400",https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Master-of-Science-in-Computing-Science-Bioinformatics-Thesis-based/p/PRG-CA-00325326
69,biological-and-life-sciences,Bachelor of Medical Science - Biomedical Science,Western Sydney University,"AUD 96,000",https://www.idp.com/global/Categories/Western-Sydney-University/Bachelor-of-Medical-Science-Biomedical-Science/p/PRG-AU-00064808
70,biological-and-life-sciences,MSc Microbiology and Infection,University of Birmingham,"GBP 24,480",https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Microbiology-and-Infection/p/PRG-UK-00112197
