,location,course_link,duration,entry_score,course_qualification,intakes
5734,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Philosophy-Honours-Environmental-Science-and-Management-Double-Major/p/PRG-AU-00360612,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['feb']
5735,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Geochemistry-Double-Major/p/PRG-AU-00361371,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
5736,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Marine-Science-Double-Major/p/PRG-AU-00361378,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
5737,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Marine-Biology/p/PRG-AU-00361380,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
5738,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Philosophy-Honours-Frontier-Physics/p/PRG-AU-00374411,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['feb']
5739,United Kingdom,https://www.idp.com/global/Categories/University-of-the-West-of-England/BAHons-Geography/p/PRG-UK-00095602,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5740,United Kingdom,https://www.idp.com/global/Categories/All-Geography/BA-Hons-Geography-with-a-Year-Abroad/p/PRG-UK-00277486,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5741,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Marine-Biology-with-a-Year-Abroad/p/PRG-UK-00277490,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5742,United Kingdom,https://www.idp.com/global/Categories/University-of-Brighton/Natural-Sciences-MRes/p/PRG-UK-00328623,1 Year(s),6.5 IELTS,Masters Degree (Research),['september']
5743,United Kingdom,https://www.idp.com/global/Categories/University-of-Brighton/Environmental-Sciences-BSc-Hons/p/PRG-UK-00328685,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5744,United Kingdom,https://www.idp.com/global/Categories/University-of-Brighton/Geography-with-Archaeology-BSc-Hons/p/PRG-UK-00328690,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5745,United Kingdom,https://www.idp.com/global/Categories/University-of-Brighton/Built-Environment-PhD/p/PRG-UK-00328710,3 Year(s),6.0 IELTS,Ph.D.,['december']
5746,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Environmental-Science-and-the-Climate-Emergency/p/PRG-UK-00374706,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5747,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Environmental-Sciences-Ecosystem-Management-MEnv-Honours/p/PRG-UK-00112493,4 Year(s),6.5 IELTS,Undergraduate Masters,['september']
5748,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Environmental-Science-with-Placement-BSc-Honours/p/PRG-UK-00236251,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5749,United Kingdom,https://www.idp.com/global/Categories/Newcastle-University/Environmental-Sciences-Agricultural-and-Environmental-Science-with-Placement-MEnvSci-Honours/p/PRG-UK-00236254,5 Year(s),6.5 IELTS,Undergraduate Masters,['september']
5750,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/BSc-Hons-Natural-Sciences-specialising-in-Archaeology-Biology-or-Environment/p/PRG-UK-00336763,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5751,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/MSci-Hons-Natural-Sciences-specialising-in-Mathematical-Bioscience/p/PRG-UK-00336784,4 Year(s),6.5 IELTS,Undergraduate Masters,['september']
5752,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/BSc-Hons-Natural-Sciences-specialising-in-Biophysical-Science/p/PRG-UK-00336781,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
5753,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/MSc-by-Research-in-Environmental-Science/p/PRG-UK-00337010,1 Year(s),6.5 IELTS,Masters Degree (Research),['september']
5754,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/BSc-Hons-Climate-Change-with-Foundation-Year/p/PRG-UK-00337491,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5755,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/International-Foundation-in-Physical-Sciences-and-Engineering-Extended/p/PRG-UK-00338174,1 Year(s),,Foundation for Undergraduate,"['july', 'october']"
5756,United Kingdom,https://www.idp.com/global/Categories/All-Geography/BSc-Hons-Geography-Urban-Environments-and-Climate-Change-QTS/p/PRG-UK-00350208,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5757,United Kingdom,https://www.idp.com/global/Categories/UWE-Bristol%27s-International-College---Kaplan-UK/BScHons-Environmental-Science/p/PRG-UK-00363255,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
5758,United Kingdom,https://www.idp.com/global/Categories/University-of-York/PGCE-Geography/p/PRG-UK-00374825,1 Year(s),6.5 IELTS,Graduate Certificate,['september']
5759,United States,https://www.idp.com/global/Categories/All-Geography/Geology/Master-of-Science-in-Environmental-Systems-Geology/p/PRG-US-00042489,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
5760,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Foundation-Certificate-for-Science-and-Engineering-2-Terms/p/PRG-UK-00356838,8 Month(s),,Foundation for Undergraduate,"['january', 'march', 'september']"
5761,United Kingdom,https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Foundation-Certificate-for-Science-and-Health-4-Terms/p/PRG-UK-00357205,16 Month(s),,Foundation for Undergraduate,"['march', 'june']"
