,area of study,course_name,university_name,course_fee,course_link
5185,economics,Economics and Management - BA (Hons),University of Kent,"GBP 50,400",https://www.idp.com/global/Categories/University-of-Kent/Economics-and-Management-BA-Hons/p/PRG-UK-00267144
5186,economics,MPhil/PhD Health Economics,Brunel University,"GBP 57,840",https://www.idp.com/global/Categories/Brunel-University/MPhilPhD-Health-Economics/p/PRG-UK-00244648
5187,economics,BA (Hons) Economics and Arabic,SOAS University of London,"GBP 58,680",https://www.idp.com/global/Categories/SOAS-University-of-London/BA-Hons-Economics-and-Arabic/p/PRG-UK-00269183
5188,economics,MSc Economics,Swansea University,"GBP 18,450",https://www.idp.com/global/Categories/Swansea-University/MSc-Economics/p/PRG-UK-00275721
5189,economics,MSc Economics and Finance,Swansea University,"GBP 18,450",https://www.idp.com/global/Categories/Economics/MSc-Economics-and-Finance/p/PRG-UK-00275722
5190,economics,BSc (Hons) Mathematics for Finance with a Year Abroad,Swansea University,"GBP 68,000",https://www.idp.com/global/Categories/Economics/Mathematics/BSc-Hons-Mathematics-for-Finance-with-a-Year-Abroad/p/PRG-UK-00277502
5191,economics,Economics and Mathematics (Hons) with an Integrated Foundation Year,Brunel University,"GBP 71,500",https://www.idp.com/global/Categories/Economics/Economics-and-Mathematics-Hons-with-an-Integrated-Foundation-Year/p/PRG-UK-00278549
5192,economics,BSc (Hons) Economics and Business with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-and-Business-with-a-Foundation-Year/p/PRG-UK-00309967
5193,economics,BSc (Hons) Economics with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-with-a-Foundation-Year/p/PRG-UK-00309972
5194,economics,BSc (Hons) Economics and Finance with a Foundation Year,Swansea University,"GBP 65,600",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Economics-and-Finance-with-a-Foundation-Year/p/PRG-UK-00309969
5195,economics,(Secondary) Mathematics PGCE,University of Brighton,"GBP 14,748",https://www.idp.com/global/Categories/University-of-Brighton/Secondary-Mathematics-PGCE/p/PRG-UK-00328506
5196,economics,Mathematics MMath,University of Brighton,"GBP 58,992",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-MMath/p/PRG-UK-00328601
5197,economics,Mathematics with Finance BSc (Hons),University of Brighton,"GBP 44,244",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-with-Finance-BSc-Hons/p/PRG-UK-00328608
5198,economics,Mathematics and Statistics PhD,University of Brighton,"GBP 44,928",https://www.idp.com/global/Categories/University-of-Brighton/Mathematics-and-Statistics-PhD/p/PRG-UK-00328739
5199,economics,Mathematics and Computing (Hons) with Integrated Foundation Year,Brunel University,"GBP 71,500",https://www.idp.com/global/Categories/Economics/Mathematics/Mathematics-and-Computing-Hons-with-Integrated-Foundation-Year/p/PRG-UK-00337089
5200,economics,MRes Stochastic Processes: Theory and Application,Swansea University,"GBP 18,600",https://www.idp.com/global/Categories/Economics/Mathematics/MRes-Stochastic-Processes-Theory-and-Application/p/PRG-UK-00337762
5201,economics,PhD/MSc by Research/MPhil Health Economics,Swansea University,"GBP 56,400",https://www.idp.com/global/Categories/Swansea-University/PhDMSc-by-ResearchMPhil-Health-Economics/p/PRG-UK-00342030
5202,economics,Bachelor of Arts in Middle School Mathematics Education,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Arts-in-Middle-School-Mathematics-Education/p/PRG-US-00183746
5203,economics,Bachelor of Arts in Secondary Mathematics Education,Southern New Hampshire University,"USD 123,024",https://www.idp.com/global/Categories/Southern-New-Hampshire-University/Bachelor-of-Arts-in-Secondary-Mathematics-Education/p/PRG-US-00229938
