,location,course_link,duration,entry_score,course_qualification,intakes
360,United Kingdom,https://www.idp.com/global/Categories/University-of-Essex/Master-of-Arts-in-Migration-Studies/p/PRG-UK-00269876,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
361,United Kingdom,https://www.idp.com/global/Categories/University-of-Huddersfield/BA-Hons-Youth-and-Community-Studies-Top-up/p/PRG-UK-00271085,1 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
362,Canada,https://www.idp.com/global/Categories/Northern-Lights-College/Youth-Explore-Trades-Sampler-Program/p/PRG-CA-00271698,12 Week(s),6.0 IELTS,Bachelor Degree,"['feb', 'september']"
363,Canada,https://www.idp.com/global/Categories/New-Brunswick-Community-College/Diploma-in-Child-and-Youth-Care/p/PRG-CA-00276443,2 Year(s),6.0 IELTS,Bachelor Degree,['september']
364,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00352575,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
365,Australia,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Graduate-Certificate-of-International-and-Community-Development-online/p/PRG-AU-00352848,,6.5 IELTS,Graduate Certificate,"['march', 'july', 'november']"
366,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Engineering-Honours-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00352805,6 Year(s),6.5 IELTS,Dual (Conjoint) Degree,['march']
367,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Arts-Bachelor-of-Advanced-Science-Honours-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353042,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
368,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Music-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353200,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
369,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Nursing-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353226,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
370,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Foundation-Year-in-Society-and-Wellbeing/p/PRG-UK-00346836,3 Semester(s),,Foundation for Undergraduate,['november']
371,United Kingdom,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Pre-Masters-Pathway-in-Children-and-Young-People/p/PRG-UK-00346851,3 Semester(s),,Foundation for Postgraduate,"['june', 'september']"
372,Canada,https://www.idp.com/global/Categories/Bow-Valley-College/Diploma-in-Child-and-Youth-Care/p/PRG-CA-00350808,3 Year(s),6.0 IELTS,Bachelor Degree,['september']
373,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00352575,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
374,Australia,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Graduate-Certificate-of-International-and-Community-Development-online/p/PRG-AU-00352848,,6.5 IELTS,Graduate Certificate,"['march', 'july', 'november']"
375,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Engineering-Honours-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00352805,6 Year(s),6.5 IELTS,Dual (Conjoint) Degree,['march']
376,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Arts-Bachelor-of-Advanced-Science-Honours-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353042,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
377,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Music-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353200,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
378,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Nursing-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353226,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
379,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Property-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353247,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
380,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Science-in-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353284,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
381,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Property-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353345,6 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
382,New Zealand,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Bachelor-of-Engineering-Honours-Bachelor-of-Science-Conjoint-Studies-in-Urban-Wellbeing/p/PRG-NZ-00353771,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
383,Australia,https://www.idp.com/global/Categories/All-Human-Welfare-Studies-And-Services/Welfare-Services/Certificate-III-in-Individual-Support-Disability/p/PRG-AU-00354377,26 Week(s),,Certificate III,"['feb', 'april', 'july', 'october']"
