,location,course_link,duration,entry_score,course_qualification,intakes
8356,United States,https://www.idp.com/global/Categories/University-of-Notre-Dame/Doctor-of-Philosophy-in-Integrated-Biomedical-Sciences/p/PRG-US-00049782,6 Semester(s),7.0 IELTS,Ph.D.,['august']
8357,United States,https://www.idp.com/global/Categories/Engineering/Systems-Engineering/Master-of-Systems-Engineering-Daytona-Beach-Campus/p/PRG-US-00049824,3 Semester(s),,Masters Degree,"['january', 'may', 'june', 'august']"
8358,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Master-of-Engineering-in-Engineering-Management/p/PRG-US-00049827,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8359,United States,https://www.idp.com/global/Categories/Engineering/Engineering-Science/Master-of-Science-in-Engineering-Design/p/PRG-US-00050263,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
8360,United States,https://www.idp.com/global/Categories/Pennsylvania-State-University---University-Park/Bachelor-of-Science-in-Biomedical-Engineering/p/PRG-US-00050339,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
8361,United States,https://www.idp.com/global/Categories/Temple-University/Master-of-Science-in-Engineering-Management/p/PRG-US-00050349,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8362,United States,https://www.idp.com/global/Categories/University-of-Oklahoma/Doctor-of-Philosophy-in-Biomedical-Engineering/p/PRG-US-00050356,10 Semester(s),7.0 IELTS,Ph.D.,"['january', 'august']"
8363,United States,https://www.idp.com/global/Categories/University-of-Minnesota---Twin-Cities/Bachelor-of-Environmental-Engineering/p/PRG-US-00050392,8 Semester(s),6.5 IELTS,Bachelor Degree,['september']
8364,United States,https://www.idp.com/global/Categories/University-of-Michigan---Ann-Arbor/Bachelor-of-Science-in-Engineering-Mechanical-Engineering/p/PRG-US-00050438,8 Semester(s),7.0 IELTS,Bachelor Degree,"['january', 'may']"
8365,United States,https://www.idp.com/global/Categories/University-of-Delaware/Master-of-Engineering-in-Particle-Technology/p/PRG-US-00050586,2 Semester(s),7.5 IELTS,Masters Degree,['september']
8366,United States,https://www.idp.com/global/Categories/West-Virginia-University/Master-of-Science-in-Energy-Systems-Engineering/p/PRG-US-00050650,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
8367,United States,https://www.idp.com/global/Categories/Engineering/Aerospace-Engineering/Master-of-Science-in-Aerospace-Engineering/p/PRG-US-00050662,3 Semester(s),,Masters Degree,"['january', 'august']"
8368,United States,https://www.idp.com/global/Categories/Western-New-England-University/Bachelor-of-Science-in-EngineeringMaster-of-Science-in-Engineering-Management/p/PRG-US-00051016,10 Semester(s),6.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'april', 'september']"
8369,United States,https://www.idp.com/global/Categories/Western-New-England-University/Bachelor-of-ScienceMaster-of-Science-in-Mechanical-Engineering/p/PRG-US-00051022,10 Semester(s),6.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'april', 'september']"
8370,United States,https://www.idp.com/global/Categories/Northwestern-University/Master-of-Science-in-Robotics/p/PRG-US-00051055,2 Semester(s),7.0 IELTS,Masters Degree,['september']
8371,United States,https://www.idp.com/global/Categories/Southern-Illinois-University---Carbondale/Master-of-Engineering-in-Civil-Engineering/p/PRG-US-00051073,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
8372,United States,https://www.idp.com/global/Categories/Engineering/Systems-Engineering/Bachelor-of-ScienceMaster-of-Science-in-Systems-and-Control-Engineering/p/PRG-US-00051126,10 Semester(s),7.0 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'august']"
8373,United States,https://www.idp.com/global/Categories/Kansas-State-University/Bachelor-of-Science-in-Aeronautical-Technology-Unmanned-Aircraft-Systems/p/PRG-US-00051146,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
8374,United States,https://www.idp.com/global/Categories/Kansas-State-University/Bachelor-of-Science-in-Aeronautical-Technology-Airport-Management/p/PRG-US-00051154,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
8375,United States,https://www.idp.com/global/Categories/University-of-Idaho/Bachelor-of-Science-in-Industrial-Technology/p/PRG-US-00051332,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
8376,United States,https://www.idp.com/global/Categories/Delaware-County-Community-College/Associate-of-Applied-Science-in-Skilled-Trades/p/PRG-US-00051336,4 Semester(s),,Associate Degree,"['january', 'june', 'august']"
8377,United States,https://www.idp.com/global/Categories/SUNY-University-at-Albany/Master-of-Science-in-Geographic-Information-Science/p/PRG-US-00288119,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
8378,United States,https://www.idp.com/global/Categories/University-of-Michigan---Ann-Arbor/Master-of-Science-in-Engineering-in-Aerospace-Engineering-Aerodynamics-and-Propulsion/p/PRG-US-00288279,1 Year(s),6.5 IELTS,Masters Degree,['january']
8379,United States,https://www.idp.com/global/Categories/Engineering/Aerospace-Engineering/Master-of-Science-in-Engineering-in-Aerospace-Engineering-Structures-and-Materials/p/PRG-US-00288283,1 Year(s),6.5 IELTS,Masters Degree,['january']
8380,United States,https://www.idp.com/global/Categories/Engineering/Electrical-Engineering/Master-of-Science-in-Electrical-and-Computer-Engineering-Power-and-Energy-Power-Systems-Analysis-Optimization-and-Control/p/PRG-US-00288625,1 Year(s),6.5 IELTS,Masters Degree,['january']
8381,United States,https://www.idp.com/global/Categories/Clarkson-University/Master-of-Science-in-Electrical-Engineering-Capital-Region-Campus/p/PRG-US-00288629,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august', 'september']"
8382,United States,https://www.idp.com/global/Categories/Engineering/Electrical-Engineering/Master-of-Science-in-Engineering-in-Electrical-and-Computer-Engineering-Signal-and-Image-Processing-and-Machine-Learning-Computational-Imaging-and-Inverse-Problems/p/PRG-US-00288634,1 Year(s),6.5 IELTS,Masters Degree,['january']
8383,United States,https://www.idp.com/global/Categories/Rice-University/Master-of-Civil-and-Environmental-Engineering-Civil-Engineering-Master-of-Business-Administration/p/PRG-US-00288737,4 Semester(s),7.0 IELTS,Double Major Degree,"['january', 'august']"
8384,United States,https://www.idp.com/global/Categories/Worcester-Polytechnic-Institute/Advanced-Certificate-in-Water-Resources/p/PRG-US-00289386,1 Semester(s),7.0 IELTS,Graduate Certificate,"['january', 'august']"
8385,United States,https://www.idp.com/global/Categories/Engineering/Mechanical-Engineering/Doctor-of-Philosophy-in-Mechanical-Engineering-Mechatronics-and-Robotics/p/PRG-US-00289047,3 Year(s),6.5 IELTS,Ph.D.,['january']
8386,United States,https://www.idp.com/global/Categories/University-of-Alabama-in-Huntsville/Bachelor-of-Science-in-Civil-and-Environmental-Engineering-Environmental-Track/p/PRG-US-00289598,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'june', 'august']"
8387,United States,https://www.idp.com/global/Categories/Engineering/Civil-Engineering/Bachelor-of-Science-in-Civil-and-Environmental-Engineering-Structural-Track/p/PRG-US-00289602,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'june', 'august']"
8388,United States,https://www.idp.com/global/Categories/University-of-Alabama-in-Huntsville/Bachelor-of-Science-in-Civil-and-Environmental-Engineering-Transportation-Track/p/PRG-US-00289606,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'june', 'august']"
8389,United States,https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-Mechatronics-Engineering/p/PRG-US-00290084,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
8390,United States,https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-Mechatronics-Engineering-Technology/p/PRG-US-00290085,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
