,area of study,course_name,university_name,course_fee,course_link
1563,law-and-legal-studies,Juris Doctor,Yale University,"USD 191,634",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor/p/PRG-US-00002151
1564,law-and-legal-studies,Master of Laws in International Law,Tufts University,"USD 50,280",https://www.idp.com/global/Categories/Tufts-University/Master-of-Laws-in-International-Law/p/PRG-US-00002315
1565,law-and-legal-studies,Master of Arts in Law and Diplomacy,Tufts University,"USD 100,560",https://www.idp.com/global/Categories/Tufts-University/Master-of-Arts-in-Law-and-Diplomacy/p/PRG-US-00002359
1566,law-and-legal-studies,Bachelor of Arts in Criminal Justice,Saint Francis University,"USD 152,312",https://www.idp.com/global/Categories/Saint-Francis-University/Bachelor-of-Arts-in-Criminal-Justice/p/PRG-US-00002492
1567,law-and-legal-studies,Juris Doctor,University of Tennessee,"USD 95,394",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor/p/PRG-US-00003039
1568,law-and-legal-studies,Master of Law in U.S. Law,Fordham University,"USD 63,932",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Law-in-US-Law/p/PRG-US-00003752
1569,law-and-legal-studies,Master of Law in International Law and Justice,Fordham University,"USD 63,932",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Law-in-International-Law-and-Justice/p/PRG-US-00003753
1570,law-and-legal-studies,"Master of Law in Banking, Corporate and Finance Law",Fordham University,"USD 63,932",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Law-in-Banking-Corporate-and-Finance-Law/p/PRG-US-00003756
1571,law-and-legal-studies,Doctor of Philosophy in Law and Economics /Juris Doctor,Vanderbilt University,"USD 341,880",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Doctor-of-Philosophy-in-Law-and-Economics-Juris-Doctor/p/PRG-US-00003882
1572,law-and-legal-studies,Juris Doctor,Florida A and M University,"USD 99,231",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor/p/PRG-US-00006301
1573,law-and-legal-studies,Bachelor of Criminal Justice,Florida A and M University,"USD 141,352",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Criminal-Justice/p/PRG-US-00006341
1574,law-and-legal-studies,Bachelor of Science in Criminal Justice,Tennessee State University,"USD 54,912",https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00006464
