,area of study,course_name,university_name,course_fee,course_link
6570,performing-arts-and-music,Bachelor of Arts in Media Arts - Performing Arts,Sacred Heart University,"USD 176,320",https://www.idp.com/global/Categories/Sacred-Heart-University/Bachelor-of-Arts-in-Media-Arts-Performing-Arts/p/PRG-US-00215381
6571,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Scenic Design...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Scenic-Design/p/PRG-US-00215495
6572,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Lighting Desi...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Lighting-Design/p/PRG-US-00215493
6573,performing-arts-and-music,Master of Fine Arts in Visual and Performing Arts - Theatre [Audio Technol...,Purdue University - West Lafayette,"USD 56,406",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Master-of-Fine-Arts-in-Visual-and-Performing-Arts-Theatre-Audio-Technology/p/PRG-US-00215506
6574,performing-arts-and-music,Master of Fine Arts - Performance and Performance Studies,Pratt Institute,"USD 114,720",https://www.idp.com/global/Categories/Pratt-Institute/Master-of-Fine-Arts-Performance-and-Performance-Studies/p/PRG-US-00215681
6575,performing-arts-and-music,Bachelor of Arts in Theatre Studies,Central Washington University,"USD 89,932",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Theatre/Bachelor-of-Arts-in-Theatre-Studies/p/PRG-US-00215763
6576,performing-arts-and-music,Bachelor of Science in Music Technology - General,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Music-Technology-General/p/PRG-US-00216609
6577,performing-arts-and-music,Bachelor of Science in Music Technology,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Music-Technology/p/PRG-US-00216603
6578,performing-arts-and-music,Bachelor of Science in Music Technology - Electrical and Computer Engineer...,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Music-Technology-Electrical-and-Computer-Engineering-Signal-Processing/p/PRG-US-00216631
6579,performing-arts-and-music,Bachelor of Science in Music Technology - Mechanical Engineering: Acoustic...,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Science-in-Music-Technology-Mechanical-Engineering-Acoustics-and-Vibrations/p/PRG-US-00216635
6580,performing-arts-and-music,Bachelor of Music in Performance - Jazz,Texas State University,"USD 84,761",https://www.idp.com/global/Categories/Performing-Arts-and-Music/Music/Bachelor-of-Music-in-Performance-Jazz/p/PRG-US-00218396
6581,performing-arts-and-music,Bachelor of Fine Arts (B.F.A.) Major in Theatre (Teacher Certification in ...,Texas State University,"USD 84,761",https://www.idp.com/global/Categories/Texas-State-University/Bachelor-of-Fine-Arts-BFA-Major-in-Theatre-Teacher-Certification-in-Theatre-Early-Childhood-Through-Grade-12/p/PRG-US-00218497
