,area of study,course_name,university_name,course_fee,course_link
110,business,Master of Business Administration,University of Bridgeport,"USD 31,320",https://www.idp.com/global/Categories/University-of-Bridgeport/Master-of-Business-Administration/p/PRG-US-00009548
111,business,MSc International Business,University of Nottingham,"GBP 25,000",https://www.idp.com/global/Categories/University-of-Nottingham/MSc-International-Business/p/PRG-UK-00081163
112,business,Ontario College Graduate Certificate in Project Management,Loyalist College of Applied Arts and Technology,"CAD 14,332",https://www.idp.com/global/Categories/Loyalist-College-of-Applied-Arts-and-Technology/Ontario-College-Graduate-Certificate-in-Project-Management/p/PRG-CA-00248917
113,business,Master of Business - International Business,The University of Queensland,"AUD 84,544",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-International-Business/p/PRG-AU-00115743
114,business,Master of Management in Project Management,La Trobe University,"AUD 76,800",https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Management-in-Project-Management/p/PRG-AU-00157840
115,business,Ontario College Diploma in Business,Conestoga College,"CAD 26,700",https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Diploma-in-Business/p/PRG-CA-00089641
116,business,Ontario College Graduate Certificate in Global Business Management,Conestoga College,"CAD 13,000",https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Global-Business-Management/p/PRG-CA-00089653
117,business,Ontario College Diploma in Business - International Business,Conestoga College,"CAD 26,700",https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Diploma-in-Business-International-Business/p/PRG-CA-00324183
118,business,International Business Post-Baccalaureate Diploma,Thompson Rivers University,"CAD 14,640",https://www.idp.com/global/Categories/Business/International-Business/International-Business-Post-Baccalaureate-Diploma/p/PRG-CA-00347960
119,business,Master of Business (Sport Management),Deakin University,"AUD 81,200",https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Sport-Management/p/PRG-AU-00269489
120,business,Master of Human Resource Management and Industrial Relations,The University of Sydney,"AUD 76,500",https://www.idp.com/global/Categories/Business/Human-resource-Management/Master-of-Human-Resource-Management-and-Industrial-Relations/p/PRG-AU-00059468
121,business,International Business Post-Baccalaureate Diploma,Thompson Rivers University,"CAD 29,280",https://www.idp.com/global/Categories/Business/International-Business/International-Business-Post-Baccalaureate-Diploma/p/PRG-CA-00088817
122,business,Extended Accelerator Program (EAP),The University of Illinois at Chicago - Shorelight,"USD 40,000",https://www.idp.com/global/Categories/The-University-of-Illinois-at-Chicago---Shorelight/Extended-Accelerator-Program-EAP/p/PRG-US-00232394
123,business,Diploma of Business (Commerce) {MONASH COLLEGE COMMERCE PART 2},Monash College,"AUD 31,490",https://www.idp.com/global/Categories/Monash-College/Diploma-of-Business-Commerce-MONASH-COLLEGE-COMMERCE-PART-2/p/PRG-AU-00121974
124,business,Postgraduate Diploma in Business,AUT,"NZD 33,330",https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Business/p/PRG-NZ-00074180
125,business,Diploma in Business Management,Humber Institute of Technology & Advanced Learning,"CAD 30,908",https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Diploma-in-Business-Management/p/PRG-CA-00089700
126,business,Master of Business - Human Resource Management,The University of Queensland,"AUD 84,544",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Business-Human-Resource-Management/p/PRG-AU-00115744
127,business,MSc Management (2 Year),Lancaster University,"GBP 46,000",https://www.idp.com/global/Categories/Lancaster-University/MSc-Management-2-Year/p/PRG-UK-00077492
128,business,Postgraduate Diploma in Marketing,AUT,"NZD 33,330",https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Marketing/p/PRG-NZ-00106466
129,business,Foundation Program (Standard),Deakin College,"AUD 26,240",https://www.idp.com/global/Categories/Deakin-College/Foundation-Program-Standard/p/PRG-AU-00214052
130,business,Master of Business Administration,Vancouver Island University,"CAD 48,000",https://www.idp.com/global/Categories/Vancouver-Island-University/Master-of-Business-Administration/p/PRG-CA-00167336
131,business,Master of Business Administration MBA With Professional Placement,University of Central Lancashire,"GBP 27,400",https://www.idp.com/global/Categories/University-of-Central-Lancashire/Master-of-Business-Administration-MBA-With-Professional-Placement/p/PRG-UK-00298263
132,business,MSc Strategic Marketing and Consulting,University of Birmingham,"GBP 23,580",https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Strategic-Marketing-and-Consulting/p/PRG-UK-00072941
133,business,MSc Strategic Marketing and Consulting (24 months),University of Birmingham,"GBP 47,160",https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Strategic-Marketing-and-Consulting-24-months/p/PRG-UK-00342062
134,business,Master of Business Analytics (088856B),Deakin University,"AUD 36,400",https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Analytics-088856B/p/PRG-AU-00201477
135,business,Master of Business Analytics (088856B),Deakin University,"AUD 72,800",https://www.idp.com/global/Categories/Deakin-University/Master-of-Business-Analytics-088856B/p/PRG-AU-00373320
136,business,Master of Business Analytics,La Trobe University,"AUD 71,600",https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Business-Analytics/p/PRG-AU-00182155
137,business,BSc (Hons) Business Management,University of Birmingham,"GBP 63,720",https://www.idp.com/global/Categories/University-of-Birmingham/BSc-Hons-Business-Management/p/PRG-UK-00073229
138,business,Postgraduate Diploma in Supply Chain Management,Massey University,"NZD 31,660",https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Supply-Chain-Management/p/PRG-NZ-00074986
139,business,Graduate Diploma in Business,Auckland Institute of Studies New Zealand,"NZD 19,585",https://www.idp.com/global/Categories/Auckland-Institute-of-Studies-New-Zealand/Graduate-Diploma-in-Business/p/PRG-NZ-00113396
140,business,Foundation Year (Commerce),University of Otago Language Centre and Foundation Year,"NZD 24,780",https://www.idp.com/global/Categories/University-of-Otago-Language-Centre-and-Foundation-Year/Foundation-Year-Commerce/p/PRG-NZ-00173983
141,business,Postgraduate Diploma in Business,Massey University,"NZD 31,810",https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Business/p/PRG-NZ-00231813
142,business,Graduate Diploma in Business (Operations Management),Unitec New Zealand Limited,"NZD 19,950",https://www.idp.com/global/Categories/Unitec-New-Zealand-Limited/Graduate-Diploma-in-Business-Operations-Management/p/PRG-NZ-00074445
143,business,Ontario College Graduate Certificate in Business Management,Canadore College of Applied Arts and Technology,"CAD 12,796",https://www.idp.com/global/Categories/Canadore-College-of-Applied-Arts-and-Technology/Ontario-College-Graduate-Certificate-in-Business-Management/p/PRG-CA-00193343
144,business,Graduate Diploma in Business Studies (Without Specialisation),Massey University,"NZD 30,400",https://www.idp.com/global/Categories/Business/Business-Administration/Graduate-Diploma-in-Business-Studies-Without-Specialisation/p/PRG-NZ-00100614
145,business,Postgraduate Diploma in Global Business,AUT,"NZD 33,330",https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Global-Business/p/PRG-NZ-00110114
146,business,Master of Project Management,The University of Sydney,"AUD 71,250",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Project-Management/p/PRG-AU-00118166
147,business,Human Resource Management Post-Baccalaureate Diploma,Thompson Rivers University,"CAD 14,640",https://www.idp.com/global/Categories/Thompson-Rivers-University/Human-Resource-Management-Post-Baccalaureate-Diploma/p/PRG-CA-00325740
148,business,IES Foundation Year (Extended),International Education Services (University of Queensland Foundation Year),"AUD 31,000",https://www.idp.com/global/Categories/International-Education-Services-%28University-of-Queensland-Foundation-Year%29/IES-Foundation-Year-Extended/p/PRG-AU-00184436
