,location,course_link,duration,entry_score,course_qualification,intakes
1433,Australia,https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Commerce-TAFE-Advanced-Diploma-of-Hospitality-Management/p/PRG-AU-00158380,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
1434,Australia,https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Commerce-TAFE-Advanced-Diploma-of-Travel-and-Tourism-Management/p/PRG-AU-00158383,3 Year(s),6.0 IELTS,Bachelor Degree,['march']
1435,Australia,https://www.idp.com/global/Categories/TAFE-Queensland/Diploma-of-Hospitality-Management/p/PRG-AU-00307867,1 Year(s),,Diploma,"['january', 'july']"
1436,Australia,https://www.idp.com/global/Categories/TAFE-Queensland/Certificate-IV-in-Commercial-Cookery/p/PRG-AU-00307869,1 Year(s),,Certificate IV,"['january', 'july']"
1437,Australia,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Certificate-III-in-Patisserie/p/PRG-AU-00307875,1 Year(s),,Certificate III,"['january', 'july']"
1438,Australia,https://www.idp.com/global/Categories/The-Hotel-School/Diploma-of-Hotel-Management/p/PRG-AU-00330948,1 Year(s),,Diploma,"['march', 'july', 'november']"
1439,Australia,https://www.idp.com/global/Categories/Cairns-College-of-English-and-Business/Diploma-of-Travel-and-Tourism-Management/p/PRG-AU-00332910,40 Week(s),,Diploma,"['january', 'april', 'july', 'october']"
1440,Australia,https://www.idp.com/global/Categories/TAFE-Queensland/Certificate-IV-in-Baking/p/PRG-AU-00366757,1 Year(s),,Certificate IV,"['january', 'july']"
1441,Australia,https://www.idp.com/global/Categories/TAFE-Queensland/Certificate-III-in-Hospitality/p/PRG-AU-00366977,6 Month(s),,Certificate III,"['january', 'july']"
1442,Australia,https://www.idp.com/global/Categories/Charles-Darwin-University/Certificate-III-in-Baking/p/PRG-AU-00369205,1 Year(s),,Certificate III,['march']
1443,United Kingdom,https://www.idp.com/global/Categories/University-of-Derby/FdA-Professional-Culinary-Arts/p/PRG-UK-00098460,2 Year(s),,Foundation for Undergraduate,['september']
1444,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Tourism-and-Hospitality-MSc-London-Campus/p/PRG-UK-00098639,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'april', 'may']"
1445,United Kingdom,https://www.idp.com/global/Categories/University-of-Derby/BA-Hons-International-Hospitality-Management/p/PRG-UK-00098732,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1446,United Kingdom,https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/BA-Hons-International-Tourism-Management-Spanish/p/PRG-UK-00105259,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1447,United Kingdom,https://www.idp.com/global/Categories/City%2C-University-of-London/Food-Policy-PhD-MPhil/p/PRG-UK-00106699,2 Year(s),6.5 IELTS,Ph.D.,['september']
1448,United Kingdom,https://www.idp.com/global/Categories/Middlesex-University/BA-Hons-International-Tourism-Management-Mandarin/p/PRG-UK-00162068,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1449,United Kingdom,https://www.idp.com/global/Categories/Anglia-Ruskin-University/Bachelor-of-Science-Honors-in-Business-with-Tourism-Management-with-placement-year/p/PRG-UK-00163017,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['january', 'september']"
