,area of study,course_name,university_name,course_fee,course_link
374,political-and-social-sciences,Gender Studies MA,University of Leeds,"GBP 20,000",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Gender-Studies/Gender-Studies-MA/p/PRG-UK-00077712
375,political-and-social-sciences,MA International Relations,Queen Mary University of London,"GBP 19,850",https://www.idp.com/global/Categories/Queen-Mary-University-of-London/MA-International-Relations/p/PRG-UK-00085003
376,political-and-social-sciences,Master of Science in Behavioural Decision Science,Kingston University London,"GBP 15,400",https://www.idp.com/global/Categories/Kingston-University-London/Master-of-Science-in-Behavioural-Decision-Science/p/PRG-UK-00108891
377,political-and-social-sciences,MSc Political Economy of Emerging Markets,King's College London,"GBP 23,460",https://www.idp.com/global/Categories/King%27s-College-London/MSc-Political-Economy-of-Emerging-Markets/p/PRG-UK-00112027
378,political-and-social-sciences,BA (Hons) International Relations with Year Abroad,Queen Mary University of London,"GBP 72,000",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Political-Science/BA-Hons-International-Relations-with-Year-Abroad/p/PRG-UK-00335272
379,political-and-social-sciences,Master of Peace and Conflict Studies,The University of Sydney,"AUD 62,250",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Peace-and-Conflict-Studies/p/PRG-AU-00331383
380,political-and-social-sciences,Doctor of Philosophy (PhD) in Government and International Relations,Flinders University,"AUD 90,000",https://www.idp.com/global/Categories/Flinders-University/Doctor-of-Philosophy-PhD-in-Government-and-International-Relations/p/PRG-AU-00361790
381,political-and-social-sciences,Master of Public Administration (Advance Entry),Flinders University,"AUD 51,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Public-Administration-Advance-Entry/p/PRG-AU-00361787
382,political-and-social-sciences,Bachelor of Social Work (Honours),Flinders University,"AUD 30,000",https://www.idp.com/global/Categories/Flinders-University/Bachelor-of-Social-Work-Honours/p/PRG-AU-00364243
383,political-and-social-sciences,International Relations Joint PhD with the Institute of International Rela...,King's College London,"GBP 87,480",https://www.idp.com/global/Categories/King%27s-College-London/International-Relations-Joint-PhD-with-the-Institute-of-International-Relations-at-the-University-of-So-Paulo/p/PRG-UK-00372937
384,political-and-social-sciences,International Relations with foundation BA Honours,University of Westminster,"GBP 57,600",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Political-Science/International-Relations-with-foundation-BA-Honours/p/PRG-UK-00312442
385,political-and-social-sciences,Global Policy MA,De Montfort University,"GBP 15,000",https://www.idp.com/global/Categories/De-Montfort-University/Global-Policy-MA/p/PRG-UK-00340989
386,political-and-social-sciences,International Development Management MA,University of Bradford,"GBP 22,102",https://www.idp.com/global/Categories/University-of-Bradford/International-Development-Management-MA/p/PRG-UK-00363857
387,political-and-social-sciences,International Development Management MA,University of Bradford,"GBP 17,682",https://www.idp.com/global/Categories/University-of-Bradford/International-Development-Management-MA/p/PRG-UK-00075748
388,political-and-social-sciences,MA International Relations,University of Nottingham,"GBP 20,000",https://www.idp.com/global/Categories/University-of-Nottingham/MA-International-Relations/p/PRG-UK-00081158
389,political-and-social-sciences,MLitt in International Political Theory,University of St Andrews,"GBP 24,240",https://www.idp.com/global/Categories/University-of-St-Andrews/MLitt-in-International-Political-Theory/p/PRG-UK-00082212
390,political-and-social-sciences,MLitt in International Political Theory,University of St Andrews,"GBP 24,240",https://www.idp.com/global/Categories/University-of-St-Andrews/MLitt-in-International-Political-Theory/p/PRG-UK-00082212
391,political-and-social-sciences,MA International Relations and Democratic Politics,University of Westminster,"GBP 15,000",https://www.idp.com/global/Categories/University-of-Westminster/MA-International-Relations-and-Democratic-Politics/p/PRG-UK-00085113
392,political-and-social-sciences,International Relations BA Honours,University of Westminster,"GBP 43,200",https://www.idp.com/global/Categories/University-of-Westminster/International-Relations-BA-Honours/p/PRG-UK-00085135
393,political-and-social-sciences,Foundation leading to BA/BSc Social Sciences,Cardiff Metropolitan University,"GBP 9,250",https://www.idp.com/global/Categories/Cardiff-Metropolitan-University/Foundation-leading-to-BABSc-Social-Sciences/p/PRG-UK-00113541
394,political-and-social-sciences,MA Social Policy,University of York,"GBP 18,700",https://www.idp.com/global/Categories/University-of-York/MA-Social-Policy/p/PRG-UK-00079188
395,political-and-social-sciences,MA Women's and Gender Studies (GEMMA),University of York,"GBP 36,480",https://www.idp.com/global/Categories/Political-and-Social-Sciences/Gender-Studies/MA-Womens-and-Gender-Studies-GEMMA/p/PRG-UK-00341490
396,political-and-social-sciences,MA in Migration and Mobility,"Goldsmiths, University of London","GBP 16,950",https://www.idp.com/global/Categories/Goldsmiths%2C-University-of-London/MA-in-Migration-and-Mobility/p/PRG-UK-00307801
397,political-and-social-sciences,Doctor of Philosophy (Arts),The University of Adelaide,"AUD 148,000",https://www.idp.com/global/Categories/The-University-of-Adelaide/Doctor-of-Philosophy-Arts/p/PRG-AU-00061640
