,area of study,course_name,university_name,course_fee,course_link
878,physics,Master of Science in Astronomy,San Diego State University,"USD 21,456",https://www.idp.com/global/Categories/San-Diego-State-University/Master-of-Science-in-Astronomy/p/PRG-US-00191509
879,physics,Master of Science in Physics,San Diego State University,"USD 28,608",https://www.idp.com/global/Categories/San-Diego-State-University/Master-of-Science-in-Physics/p/PRG-US-00191533
880,physics,Master of Arts in Physics,San Diego State University,"USD 28,608",https://www.idp.com/global/Categories/San-Diego-State-University/Master-of-Arts-in-Physics/p/PRG-US-00191532
881,physics,Bachelor of Science in Physics - Physical Science Teacher Certification,University of Texas - Arlington,"USD 102,568",https://www.idp.com/global/Categories/University-of-Texas---Arlington/Bachelor-of-Science-in-Physics-Physical-Science-Teacher-Certification/p/PRG-US-00191897
882,physics,Bachelor of Science in Science Education - Physics,University of Oklahoma,"USD 114,000",https://www.idp.com/global/Categories/University-of-Oklahoma/Bachelor-of-Science-in-Science-Education-Physics/p/PRG-US-00192020
883,physics,Bachelor of Science in Nuclear Medicine Technology - Accelerated,Massachusetts College of Pharmacy and Health Sciences,"USD 100,800",https://www.idp.com/global/Categories/Massachusetts-College-of-Pharmacy-and-Health-Sciences/Bachelor-of-Science-in-Nuclear-Medicine-Technology-Accelerated/p/PRG-US-00192830
884,physics,Bachelor of Science in Physics,Western Illinois University,"USD 53,298",https://www.idp.com/global/Categories/Western-Illinois-University/Bachelor-of-Science-in-Physics/p/PRG-US-00195637
885,physics,Master of Science in Physics,Western Illinois University,"USD 18,350",https://www.idp.com/global/Categories/Western-Illinois-University/Master-of-Science-in-Physics/p/PRG-US-00196042
886,physics,Bachelor of Science in Physics,University of Texas - Rio Grande Valley,"USD 84,748",https://www.idp.com/global/Categories/University-of-Texas---Rio-Grande-Valley/Bachelor-of-Science-in-Physics/p/PRG-US-00196278
887,physics,Bachelor of Science in Physics,Tennessee Technological University,"USD 104,808",https://www.idp.com/global/Categories/Tennessee-Technological-University/Bachelor-of-Science-in-Physics/p/PRG-US-00196676
888,physics,Bachelor of Arts in Physics,California Lutheran University,"USD 182,000",https://www.idp.com/global/Categories/California-Lutheran-University/Bachelor-of-Arts-in-Physics/p/PRG-US-00196722
889,physics,Bachelor of Science in Physics - General Physics,University of South Alabama,"USD 78,960",https://www.idp.com/global/Categories/University-of-South-Alabama/Bachelor-of-Science-in-Physics-General-Physics/p/PRG-US-00197564
890,physics,Bachelor of Science in Physics - Graduate School Prep,University of South Alabama,"USD 78,960",https://www.idp.com/global/Categories/University-of-South-Alabama/Bachelor-of-Science-in-Physics-Graduate-School-Prep/p/PRG-US-00197567
891,physics,Bachelor of Science in Physics / Master of Science in Materials Science an...,Rochester Institute of Technology,"USD 252,820",https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Bachelor-of-Science-in-Physics-Master-of-Science-in-Materials-Science-and-Engineering/p/PRG-US-00198612
892,physics,Doctor of Philosophy in Astrophysical Sciences and Technology,Rochester Institute of Technology,"USD 200,544",https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Doctor-of-Philosophy-in-Astrophysical-Sciences-and-Technology/p/PRG-US-00198814
893,physics,Master of Science in Astrophysical Sciences and Technology,Rochester Institute of Technology,"USD 75,204",https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Master-of-Science-in-Astrophysical-Sciences-and-Technology/p/PRG-US-00198884
894,physics,Bachelor of Arts in Astrophysical Sciences,Princeton University,"USD 216,280",https://www.idp.com/global/Categories/Princeton-University/Bachelor-of-Arts-in-Astrophysical-Sciences/p/PRG-US-00211363
895,physics,Bachelor of Science in Physics,Ball State University,"USD 100,504",https://www.idp.com/global/Categories/Ball-State-University/Bachelor-of-Science-in-Physics/p/PRG-US-00211749
896,physics,Doctor of Philosophy in Physics - Astronomy,SUNY Stony Brook University,"USD 94,248",https://www.idp.com/global/Categories/SUNY-Stony-Brook-University/Doctor-of-Philosophy-in-Physics-Astronomy/p/PRG-US-00213089
897,physics,Bachelor of Science in Mathematical Physics,SUNY Binghamton University,"USD 98,640",https://www.idp.com/global/Categories/SUNY-Binghamton-University/Bachelor-of-Science-in-Mathematical-Physics/p/PRG-US-00213530
898,physics,Bachelor of Science in Physics (Honors),SUNY Binghamton University,"USD 98,640",https://www.idp.com/global/Categories/SUNY-Binghamton-University/Bachelor-of-Science-in-Physics-Honors/p/PRG-US-00213540
899,physics,Bachelor of Science in Applied Physics,Purdue University - West Lafayette,"USD 83,208",https://www.idp.com/global/Categories/Purdue-University---West-Lafayette/Bachelor-of-Science-in-Applied-Physics/p/PRG-US-00214845
900,physics,Bachelor of Science in Materials Science and Engineering - Biomaterials,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Materials-Science-and-Engineering-Biomaterials/p/PRG-US-00216673
901,physics,Bachelor of Science in Applied Physics - General,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Applied-Physics-General/p/PRG-US-00216706
902,physics,Bachelor of Science in Earth and Atmospheric Sciences - General,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Earth-and-Atmospheric-Sciences-General/p/PRG-US-00216745
903,physics,Bachelor of Science in Earth and Atmospheric Sciences - Business Option,Georgia Institute of Technology,"USD 125,480",https://www.idp.com/global/Categories/Georgia-Institute-of-Technology/Bachelor-of-Science-in-Earth-and-Atmospheric-Sciences-Business-Option/p/PRG-US-00216746
904,physics,Master of Science in Materials Science and Engineering,Rochester Institute of Technology,"USD 75,204",https://www.idp.com/global/Categories/Rochester-Institute-of-Technology/Master-of-Science-in-Materials-Science-and-Engineering/p/PRG-US-00216813
905,physics,Bachelor of Arts in Physics / Master of Science in Education - Secondary E...,Duquesne University,"USD 209,460",https://www.idp.com/global/Categories/Duquesne-University/Bachelor-of-Arts-in-Physics-Master-of-Science-in-Education-Secondary-Education/p/PRG-US-00218291
906,physics,Bachelor of Science in Physics (Teacher Certification in Physics/Mathemati...,Texas State University,"USD 84,761",https://www.idp.com/global/Categories/Texas-State-University/Bachelor-of-Science-in-Physics-Teacher-Certification-in-PhysicsMathematics-Grades-7-12/p/PRG-US-00218401
907,physics,Bachelor of Science in Secondary Education - Physics,University of Alabama in Huntsville,"USD 88,504",https://www.idp.com/global/Categories/University-of-Alabama-in-Huntsville/Bachelor-of-Science-in-Secondary-Education-Physics/p/PRG-US-00221993
908,physics,Master of Arts in Teaching - Physics,University of Alabama in Huntsville,"USD 61,075",https://www.idp.com/global/Categories/University-of-Alabama-in-Huntsville/Master-of-Arts-in-Teaching-Physics/p/PRG-US-00222163
909,physics,"Doctor of Science in Earth, Atmospheric and Planetary Sciences",Massachusetts Institute of Technology,"USD 277,250",https://www.idp.com/global/Categories/Massachusetts-Institute-of-Technology/Doctor-of-Science-in-Earth-Atmospheric-and-Planetary-Sciences/p/PRG-US-00222495
910,physics,Bachelor of Arts in Applied Physics,Tufts University,"USD 238,240",https://www.idp.com/global/Categories/Tufts-University/Bachelor-of-Arts-in-Applied-Physics/p/PRG-US-00223951
911,physics,Doctor of Philosophy in Materials Science and NanoEngineering,Rice University,"USD 251,550",https://www.idp.com/global/Categories/Physics/Particle-and-Material-Physics/Doctor-of-Philosophy-in-Materials-Science-and-NanoEngineering/p/PRG-US-00224990
912,physics,Bachelor of Science in Applied Physics,University of California - Irvine,"USD 164,784",https://www.idp.com/global/Categories/University-of-California---Irvine/Bachelor-of-Science-in-Applied-Physics/p/PRG-US-00225381
913,physics,Bachelor of Arts in Physics Education,North Dakota State University,"USD 60,244",https://www.idp.com/global/Categories/North-Dakota-State-University/Bachelor-of-Arts-in-Physics-Education/p/PRG-US-00226057
914,physics,Bachelor of Science (Honors) in Physics,Northern Illinois University,"USD 75,725",https://www.idp.com/global/Categories/Northern-Illinois-University/Bachelor-of-Science-Honors-in-Physics/p/PRG-US-00226454
915,physics,Master of Science in Professional Physics,California State University - Long Beach,"USD 21,456",https://www.idp.com/global/Categories/California-State-University---Long-Beach/Master-of-Science-in-Professional-Physics/p/PRG-US-00226768
916,physics,Bachelor of Arts in Physics - Teaching Broadfield Science Concentration,University of Montana,"USD 108,952",https://www.idp.com/global/Categories/University-of-Montana/Bachelor-of-Arts-in-Physics-Teaching-Broadfield-Science-Concentration/p/PRG-US-00227245
917,physics,Graduate Certificate in Atmospheric and Oceanic Sciences,University of Colorado - Boulder,,https://www.idp.com/global/Categories/University-of-Colorado---Boulder/Graduate-Certificate-in-Atmospheric-and-Oceanic-Sciences/p/PRG-US-00228094
918,physics,Coterminal Bachelor's and Master's in?Materials Science and Engineering,Stanford University,"USD 221,892",https://www.idp.com/global/Categories/Stanford-University/Coterminal-Bachelors-and-Masters-inMaterials-Science-and-Engineering/p/PRG-US-00228284
919,physics,Doctor of Philosophy in Applied Physics,Southern Illinois University - Carbondale,"USD 121,419",https://www.idp.com/global/Categories/Southern-Illinois-University---Carbondale/Doctor-of-Philosophy-in-Applied-Physics/p/PRG-US-00228493
920,physics,Bachelor of Science / Doctor of Philosophy in Physics,Northeastern University,"USD 380,520",https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-Doctor-of-Philosophy-in-Physics/p/PRG-US-00228761
921,physics,Associate of Arts in Space Sciences,North Seattle College,"USD 19,373",https://www.idp.com/global/Categories/North-Seattle-College/Associate-of-Arts-in-Space-Sciences/p/PRG-US-00229258
922,physics,Associate of Science in Space Sciences,North Seattle College,"USD 19,373",https://www.idp.com/global/Categories/North-Seattle-College/Associate-of-Science-in-Space-Sciences/p/PRG-US-00229260
923,physics,Bachelor of Science in Physics - General,University of Tennessee,"USD 126,736",https://www.idp.com/global/Categories/University-of-Tennessee/Bachelor-of-Science-in-Physics-General/p/PRG-US-00229360
924,physics,Associate of Arts in Physics,North Seattle College,"USD 19,373",https://www.idp.com/global/Categories/North-Seattle-College/Associate-of-Arts-in-Physics/p/PRG-US-00229439
925,physics,Associate of Science in Physics,North Seattle College,"USD 19,373",https://www.idp.com/global/Categories/North-Seattle-College/Associate-of-Science-in-Physics/p/PRG-US-00229442
926,physics,Associate of Science in Physics (Option 1),North Seattle College,"USD 19,373",https://www.idp.com/global/Categories/North-Seattle-College/Associate-of-Science-in-Physics-Option-1/p/PRG-US-00229443
927,physics,Bachelor of Science in Physics - Astronomy (Honors),University of Tennessee,"USD 126,736",https://www.idp.com/global/Categories/University-of-Tennessee/Bachelor-of-Science-in-Physics-Astronomy-Honors/p/PRG-US-00229585
928,physics,Bachelor of Science in Physics - Academic (Honors),University of Tennessee,"USD 126,736",https://www.idp.com/global/Categories/University-of-Tennessee/Bachelor-of-Science-in-Physics-Academic-Honors/p/PRG-US-00229907
929,physics,Bachelor of Science in Physics and Astronomy,Johns Hopkins University,"USD 228,040",https://www.idp.com/global/Categories/Johns-Hopkins-University/Bachelor-of-Science-in-Physics-and-Astronomy/p/PRG-US-00230118
930,physics,Bachelor of Science in Physics - Materials Science,University of Missouri,"USD 121,872",https://www.idp.com/global/Categories/University-of-Missouri/Bachelor-of-Science-in-Physics-Materials-Science/p/PRG-US-00231170
931,physics,Bachelor of Science in Education in Secondary Education - Physics,University of Missouri,"USD 121,872",https://www.idp.com/global/Categories/University-of-Missouri/Bachelor-of-Science-in-Education-in-Secondary-Education-Physics/p/PRG-US-00231193
932,physics,Bachelor of Science in Physics,University of Central Florida,"USD 83,920",https://www.idp.com/global/Categories/University-of-Central-Florida/Bachelor-of-Science-in-Physics/p/PRG-US-00240346
933,physics,Master of Science in Physics (Thesis),Wichita State University,"USD 30,018",https://www.idp.com/global/Categories/Wichita-State-University/Master-of-Science-in-Physics-Thesis/p/PRG-US-00240512
